airdrop_name,positive,neutral,negative,total,total_words,positive_percentage,neutral_percentage,negative_percentage,scam_probability,is_scam
FST Network,7,0,0,7,340,100.0,0.0,0.0,-0.020588235294117647,False
Vodi X,1,0,0,1,150,100.0,0.0,0.0,-0.006666666666666667,False
QuarkChain,33,1,1,35,1709,94.28571428571428,2.857142857142857,2.857142857142857,-0.018724400234055003,False
Purple Butterfly Trading,0,0,0,0,0,0,0,0,0,False
Digitex,2,3,5,10,3302,20.0,30.0,50.0,0.0009085402786190188,False
Omnity,1,0,0,1,36,100.0,0.0,0.0,-0.027777777777777776,False
Sheepcoin,0,0,0,0,240,0,0,0,0,False
QuiGig,0,0,1,1,505,0.0,0.0,100.0,0.0019801980198019802,False
UMA,757,350,293,1400,215639,54.07142857142857,25.0,20.92857142857143,-0.002151744350511735,False
VINE Protocol,0,0,0,0,0,0,0,0,0,False
Opensea Traders,0,0,0,0,0,0,0,0,0,False
Mofi Finance,0,0,0,0,0,0,0,0,0,False
POAP,8,4,1,13,3034,61.53846153846154,30.76923076923077,7.6923076923076925,-0.0023071852340145024,False
Moozicore,27,1,0,28,639,96.42857142857143,3.571428571428571,0.0,-0.04225352112676056,False
CryptoSoul,12,0,0,12,976,100.0,0.0,0.0,-0.012295081967213115,False
Nodis,13,2,0,15,1375,86.66666666666667,13.333333333333334,0.0,-0.009454545454545455,False
Solve.Care,21,0,4,25,3015,84.0,0.0,16.0,-0.005638474295190713,False
4hiphop,0,0,0,0,240,0,0,0,0,False
Almeedex,0,0,0,0,0,0,0,0,0,False
Saiterm,8,0,0,8,522,100.0,0.0,0.0,-0.01532567049808429,False
XCOYNZ,1,0,0,1,34,100.0,0.0,0.0,-0.029411764705882353,False
BtcEX,1,0,1,2,71,50.0,0.0,50.0,0.0,False
VANM,2,0,3,5,745,40.0,0.0,60.0,0.0013422818791946308,False
HyperionX,2,0,0,2,126,100.0,0.0,0.0,-0.015873015873015872,False
Crypto Potential,0,0,0,0,0,0,0,0,0,False
WOWX,0,0,0,0,342,0,0,0,0,False
TriipMiles,3,0,0,3,153,100.0,0.0,0.0,-0.0196078431372549,False
YellowTradingCoin,0,0,0,0,114,0,0,0,0,False
Bluenote,13,5,4,22,2607,59.09090909090909,22.727272727272727,18.181818181818183,-0.0034522439585730723,False
Cogmento,2,0,0,2,122,100.0,0.0,0.0,-0.01639344262295082,False
XPChain,3,0,0,3,425,100.0,0.0,0.0,-0.007058823529411765,False
KRONN,0,0,0,0,114,0,0,0,0,False
GLAD Network,0,0,0,0,0,0,0,0,0,False
TheVault,2,0,0,2,237,100.0,0.0,0.0,-0.008438818565400843,False
CoinTiger,3,3,10,16,1763,18.75,18.75,62.5,0.003970504821327283,False
Precium Foundation,0,0,0,0,27,0,0,0,0,False
Global Cryptocurrency,7,5,4,16,3644,43.75,31.25,25.0,-0.000823271130625686,False
Z-POP DREAM,26,26,31,83,15958,31.32530120481928,31.32530120481928,37.34939759036144,0.0003133224714876551,False
WHIRL,7,1,3,11,1219,63.63636363636363,9.090909090909092,27.27272727272727,-0.003281378178835111,False
Daily Coin News,0,0,0,0,0,0,0,0,0,False
BitTorrent,10,9,13,32,7013,31.25,28.125,40.625,0.00042777698559817484,False
Hxro,2,0,0,2,392,100.0,0.0,0.0,-0.00510204081632653,False
DACC,3,3,1,7,465,42.857142857142854,42.857142857142854,14.285714285714285,-0.004301075268817204,False
Singh,3,3,2,8,1909,37.5,37.5,25.0,-0.0005238344683080147,False
POP Network,1,1,0,2,298,50.0,50.0,0.0,-0.003355704697986577,False
MESG,4,2,1,7,992,57.14285714285714,28.57142857142857,14.285714285714285,-0.0030241935483870967,False
DataOnBlock,0,0,0,0,0,0,0,0,0,False
PROOF OF TOSS,1,0,0,1,152,100.0,0.0,0.0,-0.006578947368421052,False
TerraGreen,45,3,2,50,3500,90.0,6.0,4.0,-0.012285714285714285,False
PaxPago,5,0,0,5,85,100.0,0.0,0.0,-0.058823529411764705,False
Afincoin,0,0,0,0,0,0,0,0,0,False
The Collective,40,9,13,62,11154,64.51612903225806,14.516129032258066,20.967741935483872,-0.002420656266810113,False
LTO Network,16,6,4,26,6826,61.53846153846154,23.076923076923077,15.384615384615385,-0.0017579841781423966,False
Insights Network,11,1,2,14,4786,78.57142857142857,7.142857142857142,14.285714285714285,-0.0018804847471792729,False
Cloverdex,2,1,0,3,436,66.66666666666666,33.33333333333333,0.0,-0.0045871559633027525,False
DecentraX,0,0,0,0,24,0,0,0,0,False
Volentix,21,0,0,21,1286,100.0,0.0,0.0,-0.016329704510108865,False
Energi,3,1,0,4,2331,75.0,25.0,0.0,-0.001287001287001287,False
Opu Labs,1,0,0,1,224,100.0,0.0,0.0,-0.004464285714285714,False
ShareMeAll,0,0,0,0,0,0,0,0,0,False
MyCryptoBank,0,0,0,0,333,0,0,0,0,False
Grailum Lab,0,0,0,0,0,0,0,0,0,False
Petchains,0,0,2,2,462,0.0,0.0,100.0,0.004329004329004329,False
Paradise Token,9,0,7,16,827,56.25,0.0,43.75,-0.0024183796856106408,False
Game Fanz,0,0,0,0,0,0,0,0,0,False
Konkrete,1,0,1,2,141,50.0,0.0,50.0,0.0,False
KlickZie,2,1,0,3,206,66.66666666666666,33.33333333333333,0.0,-0.009708737864077669,False
TradePlace,6,0,0,6,220,100.0,0.0,0.0,-0.02727272727272727,False
Ares Tech,0,0,0,0,0,0,0,0,0,False
HubrisOne,21,2,9,32,2331,65.625,6.25,28.125,-0.005148005148005148,False
PerksCoin,0,0,0,0,0,0,0,0,0,False
Sentivate,13,0,0,13,975,100.0,0.0,0.0,-0.013333333333333334,False
Bitcoin Confidential,4,0,0,4,393,100.0,0.0,0.0,-0.010178117048346057,False
Dragonglass,1,0,0,1,528,100.0,0.0,0.0,-0.001893939393939394,False
THORChain,13,4,13,30,5170,43.333333333333336,13.333333333333334,43.333333333333336,0.0,False
Griffex,3,0,1,4,726,75.0,0.0,25.0,-0.0027548209366391185,False
Accumulus Threat Shield,10,0,0,10,225,100.0,0.0,0.0,-0.044444444444444446,False
EARNET,1,1,0,2,983,50.0,50.0,0.0,-0.001017293997965412,False
MobileGo,3,0,0,3,609,100.0,0.0,0.0,-0.0049261083743842365,False
HotelLoad,0,0,0,0,0,0,0,0,0,False
DNN,4,3,2,9,2497,44.44444444444444,33.33333333333333,22.22222222222222,-0.0008009611533840609,False
Playgroundz,4,0,1,5,319,80.0,0.0,20.0,-0.009404388714733543,False
BitSong,1,0,0,1,579,100.0,0.0,0.0,-0.0017271157167530224,False
OmniBazaar,0,0,0,0,9,0,0,0,0,False
Inmax,2,3,0,5,308,40.0,60.0,0.0,-0.006493506493506494,False
Platon Finance,0,0,0,0,0,0,0,0,0,False
idap.io,5,2,0,7,1291,71.42857142857143,28.57142857142857,0.0,-0.0038729666924864447,False
Levolution,1,1,0,2,96,50.0,50.0,0.0,-0.010416666666666666,False
Bethereum,18,0,1,19,1842,94.73684210526315,0.0,5.263157894736842,-0.009229098805646038,False
GAMB,328,139,231,698,87954,46.99140401146132,19.91404011461318,33.0945558739255,-0.0011028492166359689,False
Ice Chain,17,1,0,18,4850,94.44444444444444,5.555555555555555,0.0,-0.0035051546391752578,False
Pareto Network,3,0,0,3,683,100.0,0.0,0.0,-0.004392386530014641,False
Solarex,2,0,0,2,462,100.0,0.0,0.0,-0.004329004329004329,False
Spectrum,39,26,6,71,10049,54.929577464788736,36.61971830985916,8.450704225352112,-0.003283908846651408,False
Faba,10,2,2,14,1619,71.42857142857143,14.285714285714285,14.285714285714285,-0.004941321803582459,False
Indochain,0,0,0,0,0,0,0,0,0,False
Liquid (Raffle),0,0,0,0,0,0,0,0,0,False
VeganNation,3,1,0,4,341,75.0,25.0,0.0,-0.008797653958944282,False
Dsion,0,0,0,0,0,0,0,0,0,False
Tokenville,3,0,0,3,900,100.0,0.0,0.0,-0.0033333333333333335,False
Gooreo,1,0,0,1,179,100.0,0.0,0.0,-0.00558659217877095,False
PopulStay,9,0,0,9,190,100.0,0.0,0.0,-0.04736842105263158,False
Uris,135,66,18,219,32679,61.64383561643836,30.136986301369863,8.21917808219178,-0.0035802809143486644,False
Havven,9,11,2,22,2730,40.909090909090914,50.0,9.090909090909092,-0.002564102564102564,False
CryptoBonusMiles,1,1,0,2,85,50.0,50.0,0.0,-0.011764705882352941,False
Jarvis,2,0,29,31,1044,6.451612903225806,0.0,93.54838709677419,0.02586206896551724,False
Bancryp,0,0,0,0,255,0,0,0,0,False
MEDoctor,0,0,0,0,2540,0,0,0,0,False
Cubego,1,0,1,2,115,50.0,0.0,50.0,0.0,False
Unification,7,3,0,10,1809,70.0,30.0,0.0,-0.003869541182974019,False
Mind AI,13,7,4,24,5084,54.166666666666664,29.166666666666668,16.666666666666664,-0.0017702596380802518,False
Cures Token,0,0,0,0,0,0,0,0,0,False
Mobile Token Bank,0,0,0,0,0,0,0,0,0,False
GoDDEX,4,7,1,12,1888,33.33333333333333,58.333333333333336,8.333333333333332,-0.0015889830508474577,False
SpringRole,4,1,0,5,513,80.0,20.0,0.0,-0.007797270955165692,False
Securypto,4,0,0,4,488,100.0,0.0,0.0,-0.00819672131147541,False
Dolla,579,329,218,1126,202641,51.42095914742452,29.218472468916517,19.36056838365897,-0.0017814756145103903,False
Tune Token,3,0,0,3,137,100.0,0.0,0.0,-0.021897810218978103,False
V SYSTEMS,1,0,0,1,119,100.0,0.0,0.0,-0.008403361344537815,False
OcNet,0,0,0,0,0,0,0,0,0,False
Orbise,3,0,0,3,898,100.0,0.0,0.0,-0.0033407572383073497,False
Sonata.ai,1,0,0,1,127,100.0,0.0,0.0,-0.007874015748031496,False
Phoneum,25,3,2,30,3771,83.33333333333334,10.0,6.666666666666667,-0.006099177936886768,False
C2C,39,13,0,52,8877,75.0,25.0,0.0,-0.004393376140588037,False
BitCanna,1,1,0,2,168,50.0,50.0,0.0,-0.005952380952380952,False
Smart Trade Coin,2,0,0,2,69,100.0,0.0,0.0,-0.028985507246376812,False
Wellmee,73,0,0,73,1732,100.0,0.0,0.0,-0.04214780600461894,False
Varius World Tech,0,0,2,2,320,0.0,0.0,100.0,0.00625,False
ZenSports,12,0,0,12,839,100.0,0.0,0.0,-0.014302741358760428,False
Raido,9,10,2,21,4378,42.857142857142854,47.61904761904761,9.523809523809524,-0.0015989036089538603,False
Biton,11,6,5,22,7081,50.0,27.27272727272727,22.727272727272727,-0.0008473379466177093,False
Tokedo,0,0,0,0,962,0,0,0,0,False
UniFox,32,0,0,32,1282,100.0,0.0,0.0,-0.0249609984399376,False
One Solution,8,1,0,9,1522,88.88888888888889,11.11111111111111,0.0,-0.005256241787122208,False
PGF500,0,0,0,0,0,0,0,0,0,False
Datafund,0,0,0,0,314,0,0,0,0,False
Trippki,5,2,0,7,1399,71.42857142857143,28.57142857142857,0.0,-0.0035739814152966403,False
Murmur,3,0,1,4,798,75.0,0.0,25.0,-0.002506265664160401,False
Rewards,510,201,106,817,140526,62.42350061199511,24.60220318237454,12.974296205630356,-0.0028749128275194625,False
Namacoin,0,0,0,0,0,0,0,0,0,False
THE 4TH PILLAR,7,12,0,19,785,36.84210526315789,63.1578947368421,0.0,-0.008917197452229299,False
QUBAY,0,0,0,0,0,0,0,0,0,False
SocialRemit,18,0,1,19,859,94.73684210526315,0.0,5.263157894736842,-0.01979045401629802,False
ALLIVE,10,1,0,11,2378,90.9090909090909,9.090909090909092,0.0,-0.004205214465937763,False
Clear Foundation,5,6,5,16,4374,31.25,37.5,31.25,0.0,False
TheFund.io,0,0,0,0,119,0,0,0,0,False
Qobit,17,0,0,17,620,100.0,0.0,0.0,-0.027419354838709678,False
GAMO Protocol,2,0,0,2,35,100.0,0.0,0.0,-0.05714285714285714,False
Bitozz,2,0,0,2,98,100.0,0.0,0.0,-0.02040816326530612,False
ND Invest,82,45,22,149,19182,55.033557046979865,30.201342281879196,14.76510067114094,-0.0031279324366593683,False
GG International,0,0,0,0,80,0,0,0,0,False
Tradesprite,0,0,0,0,0,0,0,0,0,False
VeryFile,27,0,0,27,1213,100.0,0.0,0.0,-0.02225886232481451,False
TEMCO,3,4,5,12,4187,25.0,33.33333333333333,41.66666666666667,0.0004776689754000478,False
Social Note,5,4,2,11,2266,45.45454545454545,36.36363636363637,18.181818181818183,-0.001323918799646955,False
XRP by Huobi,0,0,0,0,0,0,0,0,0,False
X Infinity,6,1,3,10,2271,60.0,10.0,30.0,-0.001321003963011889,False
FanChain,1,0,0,1,559,100.0,0.0,0.0,-0.0017889087656529517,False
Fidelity House,1,0,0,1,151,100.0,0.0,0.0,-0.006622516556291391,False
Bitcademy,3,0,0,3,232,100.0,0.0,0.0,-0.01293103448275862,False
FiiiCoin,0,0,0,0,0,0,0,0,0,False
Platin,19,9,6,34,5902,55.88235294117647,26.47058823529412,17.647058823529413,-0.0022026431718061676,False
HintChain,0,0,0,0,833,0,0,0,0,False
London Block Exchange,6,0,0,6,543,100.0,0.0,0.0,-0.011049723756906077,False
Phoenix,34,23,14,71,12883,47.88732394366197,32.3943661971831,19.718309859154928,-0.001552433439416285,False
Athero,35,0,0,35,1425,100.0,0.0,0.0,-0.02456140350877193,False
BitValve,9,0,0,9,276,100.0,0.0,0.0,-0.03260869565217391,False
ARCC,17,3,4,24,2208,70.83333333333334,12.5,16.666666666666664,-0.00588768115942029,False
Verity,3,4,4,11,3253,27.27272727272727,36.36363636363637,36.36363636363637,0.0003074085459575776,False
Belacam,14,1,1,16,2680,87.5,6.25,6.25,-0.004850746268656716,False
BlocPal,0,0,0,0,92,0,0,0,0,False
Mindsync,7,0,0,7,1019,100.0,0.0,0.0,-0.0068694798822374874,False
Velic,1,1,1,3,4064,33.33333333333333,33.33333333333333,33.33333333333333,0.0,False
HighBank,1,0,0,1,404,100.0,0.0,0.0,-0.0024752475247524753,False
FortFC,20,2,0,22,1451,90.9090909090909,9.090909090909092,0.0,-0.013783597518952447,False
CurveBlock,4,0,0,4,518,100.0,0.0,0.0,-0.007722007722007722,False
Huddl,7,3,2,12,1993,58.333333333333336,25.0,16.666666666666664,-0.002508780732563974,False
FEEDOCK,0,0,0,0,0,0,0,0,0,False
HARA,510,249,163,922,139129,55.31453362255966,27.006507592190886,17.678958785249456,-0.0024940882202847715,False
Vreo,0,0,1,1,412,0.0,0.0,100.0,0.0024271844660194173,False
HiLynk,0,0,0,0,131,0,0,0,0,False
Depository Network,21,2,0,23,1386,91.30434782608695,8.695652173913043,0.0,-0.015151515151515152,False
Ellcrys,5,4,4,13,3223,38.46153846153847,30.76923076923077,30.76923076923077,-0.00031026993484331366,False
Bitpanda,12,4,0,16,4877,75.0,25.0,0.0,-0.002460529013737954,False
Consensus,266,157,93,516,93038,51.55038759689923,30.426356589147286,18.023255813953487,-0.0018594552763387003,False
Stox,21,0,0,21,712,100.0,0.0,0.0,-0.02949438202247191,False
Mycro Jobs,0,0,0,0,0,0,0,0,0,False
Instant Sponsor,0,0,1,1,493,0.0,0.0,100.0,0.002028397565922921,False
GoFind.World,0,0,0,0,0,0,0,0,0,False
MinedBlock,2,0,0,2,124,100.0,0.0,0.0,-0.016129032258064516,False
Crypt-ON,0,0,0,0,180,0,0,0,0,False
CoinJax,0,0,0,0,0,0,0,0,0,False
LEXIT,52,57,11,120,21403,43.333333333333336,47.5,9.166666666666666,-0.0019156193057048077,False
AIVON,1,0,0,1,116,100.0,0.0,0.0,-0.008620689655172414,False
Archetypal Network,1,0,0,1,37,100.0,0.0,0.0,-0.02702702702702703,False
B21,8,1,0,9,959,88.88888888888889,11.11111111111111,0.0,-0.008342022940563087,False
Open Packaging Network,1,0,0,1,17,100.0,0.0,0.0,-0.058823529411764705,False
Bistox Exchange,16,0,0,16,398,100.0,0.0,0.0,-0.04020100502512563,False
FortKnoxster,2,0,0,2,462,100.0,0.0,0.0,-0.004329004329004329,False
Connecty,26,0,0,26,803,100.0,0.0,0.0,-0.0323785803237858,False
Truwho,0,0,0,0,125,0,0,0,0,False
Hydro Protocol,0,0,4,4,136,0.0,0.0,100.0,0.029411764705882353,False
Kidbizo,0,0,0,0,0,0,0,0,0,False
SIRIN LABS,3,1,2,6,2186,50.0,16.666666666666664,33.33333333333333,-0.0004574565416285453,False
Get Achieve,1,1,0,2,1033,50.0,50.0,0.0,-0.000968054211035818,False
Bright Network,4,0,1,5,813,80.0,0.0,20.0,-0.0036900369003690036,False
Sentinel,70,29,12,111,24037,63.06306306306306,26.126126126126124,10.81081081081081,-0.002412946707159795,False
Certified Diamond Coin,1,0,3,4,260,25.0,0.0,75.0,0.007692307692307693,False
idealcoin,1,0,0,1,51,100.0,0.0,0.0,-0.0196078431372549,False
GOZO,5,0,0,5,493,100.0,0.0,0.0,-0.010141987829614604,False
Smart Refinery Technologies,58,1,0,59,1742,98.30508474576271,1.694915254237288,0.0,-0.03329506314580941,False
Javvy,4,5,0,9,2707,44.44444444444444,55.55555555555556,0.0,-0.0014776505356483192,False
STAYGE,3,0,0,3,148,100.0,0.0,0.0,-0.02027027027027027,False
Zulu Republic,2,0,0,2,338,100.0,0.0,0.0,-0.005917159763313609,False
Aelf,32,2,0,34,2905,94.11764705882352,5.88235294117647,0.0,-0.011015490533562823,False
ETH Birds,3,0,0,3,115,100.0,0.0,0.0,-0.02608695652173913,False
weBloc,14,0,17,31,2759,45.16129032258064,0.0,54.83870967741935,0.0010873504893077202,False
Superbloom,25,1,1,27,916,92.5925925925926,3.7037037037037033,3.7037037037037033,-0.026200873362445413,False
Rise,720,331,405,1456,214911,49.45054945054945,22.733516483516482,27.815934065934066,-0.0014657230202269776,False
Bitsrent,0,0,0,0,0,0,0,0,0,False
Cryptocoin Insurance,0,0,0,0,0,0,0,0,0,False
Job.com,1,0,4,5,990,20.0,0.0,80.0,0.0030303030303030303,False
Bionic,8,2,0,10,1498,80.0,20.0,0.0,-0.0053404539385847796,False
Renaissance Engineering,31,29,4,64,8971,48.4375,45.3125,6.25,-0.0030096979155055177,False
Cubiex,1,1,0,2,1062,50.0,50.0,0.0,-0.0009416195856873823,False
Qredit,51,1,1,53,1567,96.22641509433963,1.8867924528301887,1.8867924528301887,-0.03190810465858328,False
DigitalBits,2,3,1,6,883,33.33333333333333,50.0,16.666666666666664,-0.0011325028312570782,False
IUNO,2,0,0,2,558,100.0,0.0,0.0,-0.0035842293906810036,False
eMusic,8,9,5,22,3552,36.36363636363637,40.909090909090914,22.727272727272727,-0.0008445945945945946,False
Restart Energy,2,0,0,2,513,100.0,0.0,0.0,-0.003898635477582846,False
Infinitus,8,12,0,20,3293,40.0,60.0,0.0,-0.0024293956878226543,False
Lampix,7,1,1,9,1046,77.77777777777779,11.11111111111111,11.11111111111111,-0.0057361376673040155,False
Magnetics,20,10,4,34,4576,58.82352941176471,29.411764705882355,11.76470588235294,-0.0034965034965034965,False
AORA,1,0,0,1,282,100.0,0.0,0.0,-0.0035460992907801418,False
Sportsfix,2,0,0,2,82,100.0,0.0,0.0,-0.024390243902439025,False
Qlear Protocol,10,0,0,10,617,100.0,0.0,0.0,-0.01620745542949757,False
MorLabs,0,0,0,0,0,0,0,0,0,False
WooshCoin,0,0,0,0,134,0,0,0,0,False
Coinbates,12,2,0,14,3009,85.71428571428571,14.285714285714285,0.0,-0.003988035892323031,False
ONO,1381,620,673,2674,425294,51.64547494390427,23.18623784592371,25.168287210172025,-0.0016647307509628634,False
Triphop,26,5,7,38,4822,68.42105263157895,13.157894736842104,18.421052631578945,-0.003940273745333886,False
Neironix,2,0,1,3,162,66.66666666666666,0.0,33.33333333333333,-0.006172839506172839,False
PowerChain,15,6,0,21,3416,71.42857142857143,28.57142857142857,0.0,-0.004391100702576112,False
Xenia,12,6,1,19,1144,63.1578947368421,31.57894736842105,5.263157894736842,-0.009615384615384616,False
Your Data Safe,8,0,0,8,351,100.0,0.0,0.0,-0.022792022792022793,False
Pigzbe,14,6,0,20,2672,70.0,30.0,0.0,-0.005239520958083832,False
Balehu Protocol,0,0,0,0,304,0,0,0,0,False
Storiqa,3,1,0,4,768,75.0,25.0,0.0,-0.00390625,False
Centaure,7,0,0,7,337,100.0,0.0,0.0,-0.020771513353115726,False
Loopring,114,42,15,171,32197,66.66666666666666,24.561403508771928,8.771929824561402,-0.0030748206354629312,False
AI Crypto,2,0,1,3,455,66.66666666666666,0.0,33.33333333333333,-0.002197802197802198,False
SPIN Protocol,0,0,0,0,78,0,0,0,0,False
Social Media Pay,3,1,5,9,3412,33.33333333333333,11.11111111111111,55.55555555555556,0.0005861664712778429,False
ABBC foundation,0,0,0,0,168,0,0,0,0,False
REDi,1068,479,451,1998,309382,53.453453453453456,23.973973973973976,22.57257257257257,-0.0019942983108260986,False
LogisticsX,0,0,0,0,81,0,0,0,0,False
FasTrader,4,0,0,4,170,100.0,0.0,0.0,-0.023529411764705882,False
TokenBacon,3,0,0,3,968,100.0,0.0,0.0,-0.0030991735537190084,False
SUAPP,19,0,0,19,453,100.0,0.0,0.0,-0.04194260485651214,False
DISTRICTS,2,9,0,11,1687,18.181818181818183,81.81818181818183,0.0,-0.0011855364552459987,False
ECTA,128,73,39,240,42201,53.333333333333336,30.416666666666664,16.25,-0.002108954764105116,False
Silent Notary,2,0,0,2,589,100.0,0.0,0.0,-0.003395585738539898,False
Centive,234,122,54,410,81007,57.073170731707314,29.756097560975608,13.170731707317074,-0.0022220301949214265,False
PingPaid,1,0,2,3,379,33.33333333333333,0.0,66.66666666666666,0.002638522427440633,False
Becent,8,1,2,11,1346,72.72727272727273,9.090909090909092,18.181818181818183,-0.004457652303120356,False
XTribe,7,1,0,8,1185,87.5,12.5,0.0,-0.00590717299578059,False
INLOCK,22,0,0,22,1704,100.0,0.0,0.0,-0.012910798122065728,False
Krypti,11,3,3,17,5005,64.70588235294117,17.647058823529413,17.647058823529413,-0.0015984015984015984,False
ASOBI COIN,0,0,0,0,105,0,0,0,0,False
Borneo,5,0,0,5,201,100.0,0.0,0.0,-0.024875621890547265,False
Nerves Foundation,0,0,0,0,0,0,0,0,0,False
Tatau,2,0,0,2,65,100.0,0.0,0.0,-0.03076923076923077,False
Aenco,13,1,0,14,1662,92.85714285714286,7.142857142857142,0.0,-0.007821901323706379,False
CyberVein,3,2,1,6,1950,50.0,33.33333333333333,16.666666666666664,-0.0010256410256410256,False
Karatcoin,7,0,0,7,321,100.0,0.0,0.0,-0.021806853582554516,False
ArtPro,1,0,0,1,194,100.0,0.0,0.0,-0.005154639175257732,False
Penchant,15,13,0,28,2290,53.57142857142857,46.42857142857143,0.0,-0.006550218340611353,False
Parkade,3,1,109,113,3321,2.6548672566371683,0.8849557522123894,96.46017699115043,0.031918096958747366,False
NonZero,7,3,4,14,4573,50.0,21.428571428571427,28.57142857142857,-0.000656024491581019,False
Cardonio,1,0,0,1,292,100.0,0.0,0.0,-0.003424657534246575,False
Sansox,0,0,0,0,0,0,0,0,0,False
Swachhcoin,9,0,0,9,1452,100.0,0.0,0.0,-0.006198347107438017,False
Shopin,20,1,1,22,2141,90.9090909090909,4.545454545454546,4.545454545454546,-0.008874357776739842,False
Blockkonnect,2,0,0,2,31,100.0,0.0,0.0,-0.06451612903225806,False
dClinic,5,0,0,5,1267,100.0,0.0,0.0,-0.003946329913180742,False
X-Cash,52,16,2,70,7699,74.28571428571429,22.857142857142858,2.857142857142857,-0.006494349915573451,False
Vibeo,1,1,0,2,49,50.0,50.0,0.0,-0.02040816326530612,False
Masternode Invest,13,1,0,14,278,92.85714285714286,7.142857142857142,0.0,-0.046762589928057555,False
Topex,2,1,0,3,2125,66.66666666666666,33.33333333333333,0.0,-0.0009411764705882353,False
Berminal,1,0,0,1,60,100.0,0.0,0.0,-0.016666666666666666,False
Expanse,5,2,0,7,1833,71.42857142857143,28.57142857142857,0.0,-0.002727768685215494,False
Osmium Investment Coin,0,0,0,0,300,0,0,0,0,False
AURA,80,17,16,113,21838,70.79646017699115,15.04424778761062,14.15929203539823,-0.002930671306896236,False
WMpro,1,0,0,1,136,100.0,0.0,0.0,-0.007352941176470588,False
Securix,19,2,3,24,2579,79.16666666666666,8.333333333333332,12.5,-0.006203955021326095,False
UDAP,0,1,0,1,314,0.0,100.0,0.0,0.0,False
Olife,8,2,1,11,1283,72.72727272727273,18.181818181818183,9.090909090909092,-0.005455962587685113,False
Curaizon,2,0,0,2,142,100.0,0.0,0.0,-0.014084507042253521,False
ODIN,69,47,26,142,28599,48.59154929577465,33.098591549295776,18.30985915492958,-0.0015035490751424876,False
Contents Protocol,0,0,0,0,75,0,0,0,0,False
Beverage Cash,0,0,0,0,0,0,0,0,0,False
XMax,17,4,0,21,2131,80.95238095238095,19.047619047619047,0.0,-0.007977475363679024,False
Scienceroot,1,0,0,1,164,100.0,0.0,0.0,-0.006097560975609756,False
Spheroid Universe,1,0,0,1,1338,100.0,0.0,0.0,-0.0007473841554559044,False
X-Block,27,2,0,29,1832,93.10344827586206,6.896551724137931,0.0,-0.014737991266375546,False
Buying,651,265,243,1159,189784,56.169111302847284,22.86453839516825,20.96635030198447,-0.0021498124183282046,False
One Game,11,0,4,15,6221,73.33333333333333,0.0,26.666666666666668,-0.001125221025558592,False
WOM Token,1,0,0,1,203,100.0,0.0,0.0,-0.0049261083743842365,False
Caspian,1,0,0,1,190,100.0,0.0,0.0,-0.005263157894736842,False
iLink2Music,0,0,0,0,41,0,0,0,0,False
Natmin Pure Escrow,2,3,0,5,282,40.0,60.0,0.0,-0.0070921985815602835,False
Kineticex,0,0,0,0,0,0,0,0,0,False
Zwoop,14,5,7,26,5907,53.84615384615385,19.230769230769234,26.923076923076923,-0.0011850347045877772,False
INDX Capital,2,0,0,2,77,100.0,0.0,0.0,-0.025974025974025976,False
PayX,0,0,0,0,0,0,0,0,0,False
Skynet,4,0,1,5,2691,80.0,0.0,20.0,-0.0011148272017837235,False
LoveBlock,3,3,1,7,1194,42.857142857142854,42.857142857142854,14.285714285714285,-0.0016750418760469012,False
TTC PROTOCOL,21,2,0,23,2022,91.30434782608695,8.695652173913043,0.0,-0.010385756676557863,False
Bithereum,6,0,0,6,1118,100.0,0.0,0.0,-0.005366726296958855,False
MOAC,23,0,2,25,1659,92.0,0.0,8.0,-0.012658227848101266,False
Bitfam,2,0,0,2,722,100.0,0.0,0.0,-0.002770083102493075,False
Republia,0,0,1,1,7,0.0,0.0,100.0,0.14285714285714285,False
FUNKEYpay,0,0,0,0,0,0,0,0,0,False
Papusha,0,0,0,0,695,0,0,0,0,False
iTrue,8,1,4,13,1474,61.53846153846154,7.6923076923076925,30.76923076923077,-0.0027137042062415195,False
Beam,7,8,0,15,5330,46.666666666666664,53.333333333333336,0.0,-0.0013133208255159475,False
KiMex,2,0,0,2,355,100.0,0.0,0.0,-0.005633802816901409,False
Twogap,4,0,0,4,65,100.0,0.0,0.0,-0.06153846153846154,False
LATTICE80,8,4,0,12,1706,66.66666666666666,33.33333333333333,0.0,-0.004689331770222743,False
Florafic,0,0,0,0,0,0,0,0,0,False
BitMart,33,10,2,45,7115,73.33333333333333,22.22222222222222,4.444444444444445,-0.004356992269852425,False
Efforce,4,0,1,5,1277,80.0,0.0,20.0,-0.0023492560689115116,False
Spiking,8,10,4,22,2556,36.36363636363637,45.45454545454545,18.181818181818183,-0.001564945226917058,False
Bidooh,2,0,1,3,1549,66.66666666666666,0.0,33.33333333333333,-0.0006455777921239509,False
imusify,11,0,1,12,869,91.66666666666666,0.0,8.333333333333332,-0.011507479861910242,False
ICOVO,4,0,0,4,209,100.0,0.0,0.0,-0.019138755980861243,False
Cloudbric,2,2,1,5,1643,40.0,40.0,20.0,-0.0006086427267194157,False
Tachain,11,1,0,12,2756,91.66666666666666,8.333333333333332,0.0,-0.0039912917271407835,False
WorkChain,0,0,0,0,0,0,0,0,0,False
BrokerNekoNetwork,0,0,0,0,0,0,0,0,0,False
